DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
16/02/23;14:00;24654.0000000;24662.0000000;24611.0000000;24625.0000000;4
16/02/23;15:00;24625.0000000;24629.0000000;24523.0000000;24572.0000000;25
16/02/23;16:00;24572.0000000;24613.0000000;24468.0000000;24591.0000000;29
16/02/23;17:00;24594.0000000;24663.0000000;24368.0000000;24448.0000000;99
16/02/23;18:00;24438.0000000;24503.0000000;24301.0000000;24425.0000000;62
16/02/23;19:00;24428.0000000;25086.0000000;24391.0000000;25083.0000000;343
16/02/23;20:00;25063.0000000;25270.0000000;24644.0000000;24905.0000000;369
16/02/23;21:00;24903.0000000;24954.0000000;24786.0000000;24885.0000000;49
16/02/23;22:00;24901.0000000;25031.0000000;24865.0000000;24972.0000000;44
16/02/23;23:00;24974.0000000;25002.0000000;24843.0000000;24881.0000000;22
17/02/23;00:00;24871.0000000;24881.0000000;24459.0000000;24563.0000000;228
17/02/23;01:00;24564.0000000;24570.0000000;24374.0000000;24531.0000000;41
17/02/23;02:00;24538.0000000;24550.0000000;23982.0000000;24009.0000000;215
17/02/23;03:00;24002.0000000;24089.0000000;23520.0000000;23521.0000000;347
17/02/23;04:00;23518.0000000;23773.0000000;23369.0000000;23720.0000000;167
17/02/23;05:00;23719.0000000;23850.0000000;23647.0000000;23850.0000000;47
17/02/23;06:00;23853.0000000;23853.0000000;23765.0000000;23777.0000000;17
17/02/23;07:00;23772.0000000;23905.0000000;23755.0000000;23840.0000000;54
17/02/23;08:00;23852.0000000;23884.0000000;23730.0000000;23815.0000000;20
17/02/23;09:00;23808.0000000;23815.0000000;23699.0000000;23710.0000000;24
17/02/23;10:00;23711.0000000;23758.0000000;23625.0000000;23667.0000000;71
17/02/23;11:00;23672.0000000;23784.0000000;23640.0000000;23641.0000000;38
17/02/23;12:00;23640.0000000;23807.0000000;23542.0000000;23803.0000000;72
17/02/23;13:00;23788.0000000;23862.0000000;23722.0000000;23724.0000000;24
17/02/23;14:00;23748.0000000;23787.0000000;23688.0000000;23749.0000000;14
17/02/23;15:00;23760.0000000;23837.0000000;23743.0000000;23789.0000000;10
17/02/23;16:00;23809.0000000;23907.0000000;23773.0000000;23875.0000000;27
17/02/23;17:00;23875.0000000;23889.0000000;23760.0000000;23791.0000000;26
17/02/23;18:00;23788.0000000;24250.0000000;23730.0000000;23873.0000000;383
17/02/23;19:00;23868.0000000;24267.0000000;23859.0000000;24126.0000000;138
17/02/23;20:00;24127.0000000;24322.0000000;23933.0000000;24087.0000000;176
17/02/23;21:00;24087.0000000;24515.0000000;24087.0000000;24300.0000000;155
17/02/23;22:00;24302.0000000;24412.0000000;24231.0000000;24365.0000000;23
17/02/23;23:00;24366.0000000;24559.0000000;24247.0000000;24528.0000000;84
18/02/23;00:00;24533.0000000;25014.0000000;24524.0000000;24825.0000000;291
18/02/23;01:00;24833.0000000;24841.0000000;24441.0000000;24487.0000000;151
18/02/23;02:00;24482.0000000;24738.0000000;24083.0000000;24689.0000000;326
18/02/23;03:00;24684.0000000;24739.0000000;24529.0000000;24580.0000000;37
18/02/23;04:00;24577.0000000;24781.0000000;24545.0000000;24639.0000000;35
18/02/23;05:00;24636.0000000;24689.0000000;24589.0000000;24672.0000000;29
18/02/23;06:00;24667.0000000;24677.0000000;24520.0000000;24563.0000000;21
18/02/23;07:00;24560.0000000;24637.0000000;24544.0000000;24613.0000000;4
18/02/23;08:00;24616.0000000;24656.0000000;24603.0000000;24637.0000000;2
18/02/23;09:00;24634.0000000;24651.0000000;24610.0000000;24650.0000000;5
18/02/23;10:00;24650.0000000;24676.0000000;24614.0000000;24629.0000000;5
18/02/23;11:00;24625.0000000;24625.0000000;24453.0000000;24522.0000000;43
18/02/23;12:00;24524.0000000;24603.0000000;24469.0000000;24594.0000000;27
18/02/23;13:00;24597.0000000;24599.0000000;24551.0000000;24562.0000000;16
18/02/23;14:00;24564.0000000;24570.0000000;24462.0000000;24464.0000000;11
18/02/23;15:00;24456.0000000;24549.0000000;24450.0000000;24530.0000000;6
18/02/23;16:00;24526.0000000;24641.0000000;24501.0000000;24629.0000000;33
18/02/23;17:00;24623.0000000;24651.0000000;24576.0000000;24588.0000000;5
18/02/23;18:00;24590.0000000;24727.0000000;24551.0000000;24701.0000000;19
18/02/23;19:00;24700.0000000;24727.0000000;24639.0000000;24680.0000000;13
18/02/23;20:00;24673.0000000;24697.0000000;24647.0000000;24651.0000000;3
18/02/23;21:00;24651.0000000;24717.0000000;24589.0000000;24694.0000000;13
18/02/23;22:00;24696.0000000;24869.0000000;24653.0000000;24718.0000000;59
18/02/23;23:00;24717.0000000;24740.0000000;24582.0000000;24617.0000000;33
19/02/23;00:00;24616.0000000;24633.0000000;24539.0000000;24604.0000000;22
19/02/23;01:00;24609.0000000;24644.0000000;24590.0000000;24622.0000000;5
19/02/23;02:00;24622.0000000;24668.0000000;24606.0000000;24633.0000000;4
19/02/23;03:00;24633.0000000;24668.0000000;24626.0000000;24640.0000000;5
19/02/23;04:00;24638.0000000;24764.0000000;24634.0000000;24747.0000000;12
19/02/23;05:00;24752.0000000;24772.0000000;24647.0000000;24714.0000000;4
19/02/23;06:00;24715.0000000;24736.0000000;24674.0000000;24695.0000000;0
19/02/23;07:00;24691.0000000;24714.0000000;24666.0000000;24686.0000000;3
19/02/23;08:00;24688.0000000;24731.0000000;24678.0000000;24720.0000000;5
19/02/23;09:00;24737.0000000;24842.0000000;24720.0000000;24764.0000000;26
19/02/23;10:00;24764.0000000;24764.0000000;24622.0000000;24642.0000000;19
19/02/23;11:00;24635.0000000;24669.0000000;24577.0000000;24580.0000000;30
19/02/23;12:00;24587.0000000;24631.0000000;24571.0000000;24576.0000000;9
19/02/23;13:00;24575.0000000;24629.0000000;24575.0000000;24606.0000000;8
19/02/23;14:00;24605.0000000;24678.0000000;24582.0000000;24658.0000000;168
19/02/23;15:00;24659.0000000;24711.0000000;24652.0000000;24675.0000000;69
19/02/23;16:00;24685.0000000;24714.0000000;24666.0000000;24707.0000000;43
19/02/23;17:00;24706.0000000;24718.0000000;24680.0000000;24686.0000000;33
19/02/23;18:00;24681.0000000;24796.0000000;24680.0000000;24767.0000000;20
19/02/23;19:00;24771.0000000;25038.0000000;24750.0000000;24929.0000000;141
19/02/23;20:00;24930.0000000;25183.0000000;24652.0000000;24781.0000000;220
19/02/23;21:00;24786.0000000;24807.0000000;24340.0000000;24373.0000000;162
19/02/23;22:00;24367.0000000;24530.0000000;24294.0000000;24479.0000000;53
19/02/23;23:00;24479.0000000;24565.0000000;24467.0000000;24526.0000000;10
20/02/23;00:00;24521.0000000;24529.0000000;24275.0000000;24525.0000000;94
20/02/23;01:00;24519.0000000;24575.0000000;24493.0000000;24548.0000000;29
20/02/23;02:00;24549.0000000;24568.0000000;24460.0000000;24497.0000000;15
20/02/23;03:00;24494.0000000;24494.0000000;24211.0000000;24296.0000000;83
20/02/23;04:00;24271.0000000;24415.0000000;24164.0000000;24223.0000000;48
20/02/23;05:00;24212.0000000;24292.0000000;23862.0000000;24248.0000000;123
20/02/23;06:00;24242.0000000;24380.0000000;24166.0000000;24352.0000000;33
20/02/23;07:00;24350.0000000;24475.0000000;24332.0000000;24418.0000000;31
20/02/23;08:00;24426.0000000;24550.0000000;24412.0000000;24484.0000000;24
20/02/23;09:00;24495.0000000;24515.0000000;24436.0000000;24500.0000000;15
20/02/23;10:00;24498.0000000;24532.0000000;24431.0000000;24510.0000000;14
20/02/23;11:00;24507.0000000;24535.0000000;24457.0000000;24506.0000000;16
20/02/23;12:00;24509.0000000;24559.0000000;24412.0000000;24459.0000000;29
20/02/23;13:00;24459.0000000;24943.0000000;24383.0000000;24884.0000000;154
20/02/23;14:00;24886.0000000;24978.0000000;24778.0000000;24921.0000000;59
20/02/23;15:00;24920.0000000;24954.0000000;24720.0000000;24891.0000000;43
20/02/23;16:00;24898.0000000;24919.0000000;24733.0000000;24829.0000000;69
20/02/23;17:00;24820.0000000;24919.0000000;24812.0000000;24861.0000000;27
20/02/23;18:00;24858.0000000;25118.0000000;24796.0000000;24986.0000000;186
20/02/23;19:00;24976.0000000;25086.0000000;24868.0000000;24946.0000000;74
20/02/23;20:00;24947.0000000;24958.0000000;24643.0000000;24871.0000000;113
20/02/23;21:00;24883.0000000;24904.0000000;24775.0000000;24813.0000000;14
20/02/23;22:00;24822.0000000;24838.0000000;24760.0000000;24822.0000000;16
20/02/23;23:00;24822.0000000;24886.0000000;24808.0000000;24877.0000000;15
21/02/23;00:00;24876.0000000;24881.0000000;24777.0000000;24807.0000000;15
21/02/23;01:00;24804.0000000;24823.0000000;24757.0000000;24771.0000000;22
21/02/23;02:00;24772.0000000;24783.0000000;24668.0000000;24707.0000000;28
21/02/23;03:00;24708.0000000;24843.0000000;24703.0000000;24843.0000000;14
21/02/23;04:00;24843.0000000;24936.0000000;24787.0000000;24857.0000000;29
21/02/23;05:00;24860.0000000;24933.0000000;24812.0000000;24874.0000000;8
21/02/23;06:00;24868.0000000;25092.0000000;24862.0000000;24924.0000000;100
21/02/23;07:00;24885.0000000;25011.0000000;24854.0000000;24930.0000000;18
21/02/23;08:00;24928.0000000;24944.0000000;24862.0000000;24901.0000000;1
21/02/23;09:00;24898.0000000;24967.0000000;24876.0000000;24953.0000000;5
21/02/23;10:00;24954.0000000;25041.0000000;24930.0000000;25030.0000000;7
21/02/23;11:00;25028.0000000;25043.0000000;24949.0000000;25004.0000000;34
21/02/23;12:00;25005.0000000;25250.0000000;24644.0000000;24666.0000000;279
21/02/23;13:00;24673.0000000;24834.0000000;24562.0000000;24804.0000000;45
21/02/23;14:00;24804.0000000;24808.0000000;24681.0000000;24706.0000000;2
21/02/23;15:00;24702.0000000;24754.0000000;24572.0000000;24576.0000000;39
21/02/23;16:00;24576.0000000;24667.0000000;24500.0000000;24641.0000000;56
21/02/23;17:00;24641.0000000;24692.0000000;24523.0000000;24564.0000000;23
21/02/23;18:00;24560.0000000;24778.0000000;24558.0000000;24687.0000000;40
21/02/23;19:00;24683.0000000;24723.0000000;24429.0000000;24563.0000000;102
21/02/23;20:00;24565.0000000;24587.0000000;24289.0000000;24407.0000000;100
21/02/23;21:00;24402.0000000;24664.0000000;24379.0000000;24664.0000000;146
21/02/23;22:00;24664.0000000;24746.0000000;24568.0000000;24692.0000000;247
21/02/23;23:00;24690.0000000;24694.0000000;24556.0000000;24612.0000000;82
22/02/23;00:00;24609.0000000;24642.0000000;24435.0000000;24472.0000000;109
22/02/23;01:00;24463.0000000;24539.0000000;24170.0000000;24190.0000000;133
22/02/23;02:00;24194.0000000;24422.0000000;24165.0000000;24392.0000000;47
22/02/23;03:00;24386.0000000;24450.0000000;24344.0000000;24450.0000000;38
22/02/23;04:00;24450.0000000;24474.0000000;24278.0000000;24417.0000000;40
22/02/23;05:00;24425.0000000;24435.0000000;24121.0000000;24187.0000000;106
22/02/23;06:00;24175.0000000;24196.0000000;23878.0000000;24178.0000000;122
22/02/23;07:00;24174.0000000;24265.0000000;24146.0000000;24207.0000000;37
22/02/23;08:00;24209.0000000;24222.0000000;24035.0000000;24159.0000000;23
22/02/23;09:00;24156.0000000;24169.0000000;24005.0000000;24105.0000000;24
22/02/23;10:00;24110.0000000;24126.0000000;23942.0000000;23951.0000000;29
22/02/23;11:00;23951.0000000;24098.0000000;23940.0000000;24065.0000000;27
22/02/23;12:00;24065.0000000;24070.0000000;23871.0000000;23972.0000000;69
22/02/23;13:00;23965.0000000;24165.0000000;23948.0000000;24115.0000000;56
22/02/23;14:00;24114.0000000;24196.0000000;24091.0000000;24184.0000000;23
22/02/23;15:00;24180.0000000;24209.0000000;24054.0000000;24168.0000000;53
22/02/23;16:00;24165.0000000;24231.0000000;24101.0000000;24141.0000000;21
22/02/23;17:00;24140.0000000;24153.0000000;23972.0000000;24120.0000000;56
22/02/23;18:00;24122.0000000;24122.0000000;23928.0000000;23935.0000000;40
22/02/23;19:00;23946.0000000;24001.0000000;23641.0000000;23726.0000000;153
22/02/23;20:00;23717.0000000;23764.0000000;23594.0000000;23644.0000000;52
22/02/23;21:00;23634.0000000;23777.0000000;23600.0000000;23745.0000000;23
22/02/23;22:00;23749.0000000;23830.0000000;23735.0000000;23745.0000000;25
22/02/23;23:00;23744.0000000;23968.0000000;23668.0000000;23799.0000000;142
23/02/23;00:00;23807.0000000;23877.0000000;23748.0000000;23783.0000000;51
23/02/23;01:00;23808.0000000;23844.0000000;23751.0000000;23801.0000000;19
23/02/23;02:00;23805.0000000;24100.0000000;23786.0000000;24100.0000000;90
23/02/23;03:00;24100.0000000;24213.0000000;24099.0000000;24188.0000000;66
23/02/23;04:00;24188.0000000;24237.0000000;24134.0000000;24134.0000000;16
23/02/23;05:00;24134.0000000;24208.0000000;24134.0000000;24195.0000000;14
23/02/23;06:00;24201.0000000;24585.0000000;24178.0000000;24529.0000000;158
23/02/23;07:00;24539.0000000;24590.0000000;24445.0000000;24457.0000000;15
23/02/23;08:00;24461.0000000;24523.0000000;24433.0000000;24523.0000000;6
23/02/23;09:00;24521.0000000;24522.0000000;24359.0000000;24398.0000000;47
23/02/23;10:00;24400.0000000;24414.0000000;24324.0000000;24386.0000000;19
23/02/23;11:00;24394.0000000;24432.0000000;24368.0000000;24385.0000000;16
23/02/23;12:00;24383.0000000;24488.0000000;24371.0000000;24411.0000000;14
23/02/23;13:00;24413.0000000;24471.0000000;24276.0000000;24293.0000000;64
23/02/23;14:00;24284.0000000;24313.0000000;24214.0000000;24269.0000000;33
24/02/23;15:00;23880.0000000;23900.0000000;23869.0000000;23892.0000000;0
24/02/23;16:00;23892.0000000;24025.0000000;23874.0000000;23890.0000000;52
24/02/23;17:00;23889.0000000;23995.0000000;23695.0000000;23787.0000000;73
24/02/23;18:00;23781.0000000;23856.0000000;23694.0000000;23820.0000000;98
24/02/23;19:00;23809.0000000;23836.0000000;23332.0000000;23355.0000000;321
24/02/23;20:00;23346.0000000;23346.0000000;23000.0000000;23201.0000000;323
24/02/23;21:00;23191.0000000;23210.0000000;23029.0000000;23073.0000000;108
24/02/23;22:00;23071.0000000;23153.0000000;23026.0000000;23090.0000000;15
24/02/23;23:00;23090.0000000;23190.0000000;22865.0000000;23190.0000000;155
25/02/23;00:00;23190.0000000;23329.0000000;23162.0000000;23220.0000000;154
25/02/23;01:00;23215.0000000;23241.0000000;23068.0000000;23111.0000000;114
25/02/23;02:00;23101.0000000;23160.0000000;22985.0000000;23111.0000000;50
25/02/23;03:00;23119.0000000;23201.0000000;23028.0000000;23189.0000000;38
25/02/23;04:00;23186.0000000;23201.0000000;23117.0000000;23168.0000000;16
25/02/23;05:00;23168.0000000;23204.0000000;23139.0000000;23186.0000000;8
25/02/23;06:00;23187.0000000;23215.0000000;23060.0000000;23091.0000000;19
25/02/23;07:00;23086.0000000;23129.0000000;23052.0000000;23072.0000000;13
25/02/23;08:00;23081.0000000;23131.0000000;23061.0000000;23131.0000000;10
25/02/23;09:00;23130.0000000;23130.0000000;23035.0000000;23046.0000000;6
25/02/23;10:00;23050.0000000;23101.0000000;23046.0000000;23092.0000000;1
25/02/23;11:00;23094.0000000;23122.0000000;23080.0000000;23121.0000000;64
25/02/23;12:00;23123.0000000;23157.0000000;23103.0000000;23104.0000000;6
25/02/23;13:00;23104.0000000;23120.0000000;23012.0000000;23063.0000000;32
25/02/23;14:00;23064.0000000;23065.0000000;22937.0000000;22937.0000000;32
25/02/23;15:00;22936.0000000;23013.0000000;22920.0000000;22986.0000000;13
25/02/23;16:00;22986.0000000;23018.0000000;22868.0000000;23018.0000000;25
25/02/23;17:00;23018.0000000;23079.0000000;22994.0000000;23000.0000000;75
25/02/23;18:00;23000.0000000;23046.0000000;22985.0000000;23005.0000000;6
25/02/23;19:00;23011.0000000;23032.0000000;22977.0000000;23011.0000000;9
25/02/23;20:00;23011.0000000;23082.0000000;23000.0000000;23019.0000000;15
25/02/23;21:00;23006.0000000;23052.0000000;23006.0000000;23043.0000000;5
25/02/23;22:00;23043.0000000;23043.0000000;22979.0000000;22984.0000000;9
25/02/23;23:00;22982.0000000;23016.0000000;22924.0000000;22991.0000000;15
26/02/23;00:00;22989.0000000;23001.0000000;22770.0000000;22925.0000000;59
26/02/23;01:00;22930.0000000;22957.0000000;22860.0000000;22939.0000000;8
26/02/23;02:00;22935.0000000;23164.0000000;22909.0000000;23114.0000000;80
26/02/23;03:00;23123.0000000;23181.0000000;23110.0000000;23161.0000000;13
26/02/23;04:00;23166.0000000;23166.0000000;23085.0000000;23100.0000000;3
26/02/23;05:00;23100.0000000;23130.0000000;23077.0000000;23119.0000000;1
26/02/23;06:00;23116.0000000;23117.0000000;23068.0000000;23104.0000000;2
26/02/23;09:00;23173.0000000;23180.0000000;23138.0000000;23138.0000000;0
26/02/23;10:00;23135.0000000;23172.0000000;23102.0000000;23172.0000000;2
26/02/23;11:00;23174.0000000;23210.0000000;23149.0000000;23153.0000000;14
26/02/23;12:00;23155.0000000;23173.0000000;23125.0000000;23162.0000000;8
26/02/23;13:00;23162.0000000;23286.0000000;23162.0000000;23282.0000000;22
26/02/23;14:00;23281.0000000;23281.0000000;23222.0000000;23234.0000000;15
26/02/23;15:00;23240.0000000;23260.0000000;23210.0000000;23252.0000000;7
26/02/23;16:00;23259.0000000;23296.0000000;23143.0000000;23172.0000000;38
26/02/23;17:00;23169.0000000;23217.0000000;23149.0000000;23212.0000000;0
26/02/23;18:00;23217.0000000;23318.0000000;23192.0000000;23203.0000000;25
26/02/23;19:00;23201.0000000;23254.0000000;23191.0000000;23253.0000000;1
26/02/23;20:00;23253.0000000;23259.0000000;23174.0000000;23185.0000000;6
26/02/23;21:00;23189.0000000;23237.0000000;23149.0000000;23237.0000000;7
26/02/23;22:00;23246.0000000;23528.0000000;23232.0000000;23479.0000000;163
26/02/23;23:00;23490.0000000;23537.0000000;23374.0000000;23506.0000000;26
27/02/23;00:00;23512.0000000;23678.0000000;23469.0000000;23644.0000000;91
27/02/23;01:00;23649.0000000;23654.0000000;23559.0000000;23559.0000000;3
27/02/23;02:00;23564.0000000;23594.0000000;23329.0000000;23478.0000000;105
27/02/23;03:00;23472.0000000;23629.0000000;23458.0000000;23562.0000000;45
27/02/23;04:00;23560.0000000;23567.0000000;23464.0000000;23494.0000000;8
27/02/23;05:00;23497.0000000;23565.0000000;23443.0000000;23556.0000000;10
27/02/23;06:00;23561.0000000;23646.0000000;23529.0000000;23561.0000000;28
27/02/23;07:00;23571.0000000;23636.0000000;23547.0000000;23555.0000000;20
27/02/23;08:00;23555.0000000;23560.0000000;23474.0000000;23495.0000000;13
27/02/23;09:00;23494.0000000;23510.0000000;23360.0000000;23396.0000000;49
27/02/23;10:00;23387.0000000;23436.0000000;23379.0000000;23406.0000000;3
27/02/23;11:00;23410.0000000;23460.0000000;23410.0000000;23425.0000000;11
27/02/23;12:00;23436.0000000;23457.0000000;23354.0000000;23360.0000000;20
27/02/23;13:00;23361.0000000;23437.0000000;23341.0000000;23393.0000000;12
27/02/23;14:00;23393.0000000;23421.0000000;23353.0000000;23379.0000000;5
27/02/23;15:00;23384.0000000;23444.0000000;23374.0000000;23430.0000000;16
27/02/23;16:00;23430.0000000;23439.0000000;23383.0000000;23399.0000000;7
27/02/23;17:00;23403.0000000;23791.0000000;23402.0000000;23711.0000000;148
27/02/23;18:00;23719.0000000;23850.0000000;23678.0000000;23812.0000000;74
27/02/23;19:00;23806.0000000;23890.0000000;23487.0000000;23555.0000000;137
27/02/23;20:00;23562.0000000;23617.0000000;23174.0000000;23398.0000000;184
27/02/23;21:00;23397.0000000;23419.0000000;23282.0000000;23345.0000000;23
27/02/23;22:00;23337.0000000;23370.0000000;23170.0000000;23290.0000000;44
27/02/23;23:00;23287.0000000;23358.0000000;23234.0000000;23278.0000000;32
28/02/23;00:00;23274.0000000;23332.0000000;23126.0000000;23326.0000000;93
28/02/23;01:00;23326.0000000;23391.0000000;23304.0000000;23386.0000000;31
28/02/23;02:00;23387.0000000;23557.0000000;23371.0000000;23490.0000000;67
28/02/23;03:00;23490.0000000;23574.0000000;23458.0000000;23493.0000000;18
28/02/23;04:00;23497.0000000;23549.0000000;23425.0000000;23431.0000000;9
28/02/23;05:00;23430.0000000;23464.0000000;23360.0000000;23448.0000000;20
28/02/23;06:00;23447.0000000;23474.0000000;23397.0000000;23435.0000000;3
28/02/23;07:00;23446.0000000;23515.0000000;23438.0000000;23467.0000000;12
28/02/23;08:00;23466.0000000;23469.0000000;23392.0000000;23416.0000000;16
28/02/23;09:00;23416.0000000;23449.0000000;23374.0000000;23383.0000000;7
28/02/23;10:00;23379.0000000;23415.0000000;23369.0000000;23394.0000000;6
28/02/23;11:00;23393.0000000;23395.0000000;23233.0000000;23237.0000000;44
28/02/23;12:00;23228.0000000;23303.0000000;23218.0000000;23269.0000000;12
28/02/23;13:00;23267.0000000;23317.0000000;23254.0000000;23276.0000000;10
28/02/23;14:00;23276.0000000;23384.0000000;23257.0000000;23368.0000000;5
28/02/23;15:00;23372.0000000;23419.0000000;23341.0000000;23397.0000000;14
28/02/23;16:00;23398.0000000;23500.0000000;23393.0000000;23455.0000000;34
28/02/23;17:00;23471.0000000;23484.0000000;23373.0000000;23411.0000000;6
28/02/23;18:00;23416.0000000;23571.0000000;23329.0000000;23436.0000000;55
28/02/23;19:00;23430.0000000;23541.0000000;23415.0000000;23524.0000000;17
28/02/23;20:00;23523.0000000;23594.0000000;23435.0000000;23450.0000000;16
28/02/23;21:00;23458.0000000;23559.0000000;23456.0000000;23537.0000000;9
28/02/23;22:00;23534.0000000;23551.0000000;23446.0000000;23485.0000000;13
28/02/23;23:00;23486.0000000;23493.0000000;23221.0000000;23262.0000000;85
01/03/23;00:00;23263.0000000;23343.0000000;23178.0000000;23279.0000000;30
01/03/23;01:00;23277.0000000;23278.0000000;23048.0000000;23144.0000000;69
01/03/23;02:00;23146.0000000;23246.0000000;23110.0000000;23172.0000000;32
01/03/23;03:00;23165.0000000;23200.0000000;23107.0000000;23136.0000000;47
01/03/23;04:00;23146.0000000;23221.0000000;23040.0000000;23109.0000000;21
01/03/23;05:00;23098.0000000;23293.0000000;23089.0000000;23252.0000000;42
01/03/23;06:00;23253.0000000;23332.0000000;23240.0000000;23332.0000000;7
01/03/23;07:00;23332.0000000;23491.0000000;23311.0000000;23442.0000000;104
01/03/23;08:00;23442.0000000;23840.0000000;23432.0000000;23793.0000000;106
01/03/23;09:00;23813.0000000;23823.0000000;23643.0000000;23691.0000000;31
01/03/23;10:00;23703.0000000;23792.0000000;23670.0000000;23761.0000000;6
01/03/23;11:00;23760.0000000;23762.0000000;23696.0000000;23720.0000000;14
01/03/23;12:00;23723.0000000;23990.0000000;23690.0000000;23871.0000000;69
01/03/23;13:00;23883.0000000;23911.0000000;23737.0000000;23757.0000000;33
01/03/23;14:00;23763.0000000;23787.0000000;23683.0000000;23781.0000000;15
01/03/23;15:00;23781.0000000;23793.0000000;23709.0000000;23741.0000000;15
01/03/23;16:00;23744.0000000;23824.0000000;23707.0000000;23731.0000000;6
01/03/23;17:00;23725.0000000;23737.0000000;23621.0000000;23697.0000000;29
01/03/23;18:00;23692.0000000;23879.0000000;23583.0000000;23685.0000000;139
01/03/23;19:00;23684.0000000;23767.0000000;23582.0000000;23728.0000000;54
01/03/23;20:00;23713.0000000;23742.0000000;23561.0000000;23701.0000000;52
01/03/23;21:00;23698.0000000;23749.0000000;23675.0000000;23710.0000000;28
01/03/23;22:00;23709.0000000;23729.0000000;23655.0000000;23695.0000000;14
01/03/23;23:00;23696.0000000;23697.0000000;23343.0000000;23358.0000000;103
02/03/23;00:00;23346.0000000;23469.0000000;23318.0000000;23409.0000000;17
02/03/23;01:00;23416.0000000;23585.0000000;23377.0000000;23559.0000000;40
02/03/23;02:00;23558.0000000;23579.0000000;23452.0000000;23539.0000000;4
02/03/23;03:00;23527.0000000;23673.0000000;23508.0000000;23634.0000000;36
02/03/23;04:00;23632.0000000;23791.0000000;23608.0000000;23609.0000000;59
02/03/23;05:00;23609.0000000;23639.0000000;23461.0000000;23516.0000000;50
02/03/23;06:00;23518.0000000;23549.0000000;23461.0000000;23500.0000000;4
02/03/23;07:00;23498.0000000;23517.0000000;23437.0000000;23501.0000000;10
02/03/23;08:00;23500.0000000;23549.0000000;23476.0000000;23543.0000000;4
02/03/23;09:00;23543.0000000;23548.0000000;23423.0000000;23452.0000000;8
02/03/23;10:00;23445.0000000;23477.0000000;23387.0000000;23446.0000000;13
02/03/23;11:00;23446.0000000;23451.0000000;23342.0000000;23394.0000000;16
02/03/23;12:00;23388.0000000;23468.0000000;23354.0000000;23449.0000000;21
02/03/23;13:00;23449.0000000;23471.0000000;23394.0000000;23401.0000000;7
02/03/23;14:00;23400.0000000;23432.0000000;23347.0000000;23377.0000000;34
02/03/23;15:00;23386.0000000;23430.0000000;23365.0000000;23415.0000000;8
02/03/23;16:00;23422.0000000;23433.0000000;23329.0000000;23355.0000000;17
02/03/23;17:00;23350.0000000;23406.0000000;23255.0000000;23308.0000000;29
02/03/23;18:00;23309.0000000;23347.0000000;23206.0000000;23315.0000000;67
02/03/23;19:00;23312.0000000;23377.0000000;23288.0000000;23370.0000000;7
02/03/23;20:00;23365.0000000;23385.0000000;23254.0000000;23282.0000000;29
02/03/23;21:00;23279.0000000;23315.0000000;23238.0000000;23271.0000000;9
02/03/23;22:00;23269.0000000;23452.0000000;23259.0000000;23452.0000000;29
02/03/23;23:00;23450.0000000;23506.0000000;23398.0000000;23474.0000000;33
03/03/23;00:00;23472.0000000;23566.0000000;23427.0000000;23469.0000000;40
03/03/23;01:00;23467.0000000;23475.0000000;23394.0000000;23417.0000000;4
03/03/23;02:00;23418.0000000;23549.0000000;23418.0000000;23471.0000000;49
03/03/23;03:00;23465.0000000;23509.0000000;23435.0000000;23466.0000000;4
03/03/23;04:00;23469.0000000;23477.0000000;23409.0000000;23421.0000000;3
03/03/23;05:00;23421.0000000;23425.0000000;22000.0000000;22160.0000000;604
03/03/23;06:00;22165.0000000;22459.0000000;22123.0000000;22369.0000000;110
03/03/23;07:00;22360.0000000;22411.0000000;22295.0000000;22333.0000000;14
03/03/23;08:00;22333.0000000;22399.0000000;22269.0000000;22388.0000000;33
03/03/23;09:00;22388.0000000;22418.0000000;22344.0000000;22353.0000000;30
03/03/23;10:00;22353.0000000;22412.0000000;22339.0000000;22387.0000000;25
03/03/23;11:00;22386.0000000;22406.0000000;22340.0000000;22367.0000000;48
03/03/23;12:00;22367.0000000;22451.0000000;22360.0000000;22436.0000000;53
03/03/23;13:00;22437.0000000;22475.0000000;22357.0000000;22374.0000000;28
03/03/23;14:00;22373.0000000;22396.0000000;22348.0000000;22354.0000000;8
03/03/23;15:00;22354.0000000;22370.0000000;22319.0000000;22349.0000000;9
03/03/23;16:00;22349.0000000;22372.0000000;22328.0000000;22350.0000000;4
03/03/23;17:00;22351.0000000;22421.0000000;22177.0000000;22414.0000000;59
03/03/23;18:00;22400.0000000;22490.0000000;22367.0000000;22394.0000000;134
03/03/23;19:00;22387.0000000;22414.0000000;22244.0000000;22338.0000000;86
03/03/23;20:00;22341.0000000;22385.0000000;22330.0000000;22379.0000000;10
03/03/23;21:00;22381.0000000;22445.0000000;22381.0000000;22417.0000000;7
03/03/23;22:00;22419.0000000;22425.0000000;22239.0000000;22314.0000000;27
03/03/23;23:00;22316.0000000;22392.0000000;22298.0000000;22362.0000000;0
04/03/23;00:00;22361.0000000;22379.0000000;22283.0000000;22308.0000000;0
04/03/23;01:00;22308.0000000;22316.0000000;22160.0000000;22245.0000000;73
04/03/23;02:00;22245.0000000;22343.0000000;22232.0000000;22325.0000000;34
04/03/23;03:00;22325.0000000;22375.0000000;22321.0000000;22359.0000000;19
04/03/23;04:00;22359.0000000;22386.0000000;22335.0000000;22370.0000000;14
